FIR_ID,FIR_Number,Station_ID,District,Incident_Date,FIR_Date,Crime_Head,Crime_Subhead,BNS_Sections,Latitude,Longitude,Complainant_ID,Victim_ID,Accused_ID,Investigating_Officer,Status
FIR202504667,FIR/4667/2025,PS0229,Chamarajanagar,2025-12-05 03:03,2025-12-07 10:03,Cyber Crime,Identity Theft,"IT Act 66D, BNS 318(4)",12.037335,76.998593,P009366,P006732,"P008362, P006602",SI Divya Hegde,Closed
FIR202504645,FIR/4645/2025,PS0093,Bengaluru Rural,2025-12-03 06:55,2025-12-07 10:55,Cyber Crime,Financial Fraud,"IT Act 66D, BNS 318(4)",13.202008,77.539981,P005049,P008691,P000241,PI Ramesh Gowda,Chargesheeted
FIR202504691,FIR/4691/2025,PS0207,Chamarajanagar,2025-12-07 01:16,2025-12-07 12:16,Dacoity,Armed Dacoity,BNS 310(2),12.08726,77.108787,P007866,P008621,P005342,PI Naveen Patil,Under Investigation
FIR202504694,FIR/4694/2025,PS0193,Chamarajanagar,2025-12-07 11:24,2025-12-07 13:24,Robbery,Highway Robbery,BNS 309(4),12.002016,76.839098,P001579,P006829,P006472,SI Ganesh Rao,Under Investigation
FIR202504674,FIR/4674/2025,PS0204,Chamarajanagar,2025-12-05 13:21,2025-12-07 17:21,Murder,Dowry Homicide,BNS 103(1),12.066218,77.064612,P006715,P007642,P001493,SI Divya Hegde,Chargesheeted
FIR202504698,FIR/4698/2025,PS0197,Chamarajanagar,2025-12-07 15:57,2025-12-07 18:57,Murder,Dowry Homicide,BNS 103(1),11.849163,77.047257,P007831,P006340,P005976,SI Divya Hegde,Chargesheeted
FIR202504700,FIR/4700/2025,PS0010,Bagalkote,2025-12-07 16:45,2025-12-07 21:45,NDPS,Possession of Narcotics,NDPS Act Sec 20(b),16.186581,75.82398,P005944,P006975,P007519,PI Lakshmi Devi,Under Investigation
FIR202504701,FIR/4701/2025,PS0221,Chamarajanagar,2025-12-07 20:44,2025-12-07 22:44,Dacoity,Armed Dacoity,BNS 310(2),12.049287,77.108747,P004498,P007859,P000774,SI Prakash Sharma,Under Investigation
FIR202504695,FIR/4695/2025,PS0156,Bidar,2025-12-07 12:51,2025-12-07 22:51,Assault,Public Affray,"BNS 115(2), BNS 117(2)",17.98777,77.493199,P008253,P000316,P002256,SI Ganesh Rao,Chargesheeted
FIR202504697,FIR/4697/2025,PS0017,Bagalkote,2025-12-07 15:27,2025-12-07 23:27,Murder,Dowry Homicide,BNS 103(1),16.269851,75.544785,P000790,P000144,P005599,PI Naveen Patil,Chargesheeted
FIR202504702,FIR/4702/2025,PS0205,Chamarajanagar,2025-12-07 21:43,2025-12-07 23:43,Fraud,Cheating,BNS 318(4),11.938757,76.797944,P007836,P007672,P003343,PI Suresh Kulkarni,Untraced
FIR202504696,FIR/4696/2025,PS0179,Bidar,2025-12-07 13:00,2025-12-08 01:00,Vehicle Theft,Car Theft,BNS 303(2),18.10522,77.396106,P008355,P002655,P008532,SI Ganesh Rao,Chargesheeted
FIR202504636,FIR/4636/2025,PS0079,Bengaluru Rural,2025-12-02 13:21,2025-12-08 01:21,Cyber Crime,Phishing,"IT Act 66D, BNS 318(4)",13.090811,77.460478,P002654,P008734,P002473,SI Prakash Sharma,Untraced
FIR202504680,FIR/4680/2025,PS0164,Bidar,2025-12-05 23:48,2025-12-08 04:48,Fraud,Land Scam,BNS 318(4),17.956288,77.459154,P004584,P003810,P007901,PI Lakshmi Devi,Chargesheeted
FIR202504688,FIR/4688/2025,PS0023,Bagalkote,2025-12-06 21:03,2025-12-08 06:03,Cyber Crime,Identity Theft,"IT Act 66D, BNS 318(4)",16.12396,75.782363,P004225,P008732,P003254,SI Ganesh Rao,Chargesheeted
FIR202504693,FIR/4693/2025,PS0210,Chamarajanagar,2025-12-07 07:53,2025-12-08 09:53,Dacoity,Armed Dacoity,BNS 310(2),12.006547,76.798141,P004311,P007071,P005426,PI Ramesh Gowda,Under Investigation
FIR202504672,FIR/4672/2025,PS0170,Bidar,2025-12-05 11:36,2025-12-08 19:36,Burglary,Night House Breaking,"BNS 331(3), BNS 331(4)",17.885125,77.382072,P003466,P000736,P007939,PI Suresh Kulkarni,Closed
FIR202504699,FIR/4699/2025,PS0034,Ballari,2025-12-07 16:35,2025-12-09 01:35,Fraud,Land Scam,BNS 318(4),15.00569,77.102888,P000057,P005999,P003796,SI Divya Hegde,Chargesheeted
FIR202504707,FIR/4707/2025,PS0066,Belagavi,2025-12-08 17:13,2025-12-09 03:13,POCSO,Harassment,"POCSO Act Sec 4, BNS 64",15.94792,74.629187,P006305,P003082,P004515,PI Naveen Patil,Chargesheeted
FIR202504713,FIR/4713/2025,PS0012,Bagalkote,2025-12-08 23:20,2025-12-09 04:20,Robbery,Highway Robbery,BNS 309(4),16.258242,75.828379,P007709,P001523,P008449,SI Divya Hegde,Under Investigation
FIR202504714,FIR/4714/2025,PS0231,Chamarajanagar,2025-12-09 00:40,2025-12-09 06:40,Vehicle Theft,Two-Wheeler Theft,BNS 303(2),11.968619,76.998761,P002238,P001134,"P001419, P003991",SI Divya Hegde,Under Investigation
FIR202504717,FIR/4717/2025,PS0012,Bagalkote,2025-12-09 03:39,2025-12-09 10:39,Cyber Crime,Phishing,"IT Act 66D, BNS 318(4)",16.265058,75.835441,P004276,P001851,P000040,PI Harish Naik,Closed
FIR202504705,FIR/4705/2025,PS0157,Bidar,2025-12-08 09:56,2025-12-09 10:56,Dacoity,Armed Dacoity,BNS 310(2),17.804111,77.574594,P000588,P003013,P005538,PI Chetan Kumar,Under Investigation
FIR202504686,FIR/4686/2025,PS0022,Bagalkote,2025-12-06 06:34,2025-12-09 13:34,Vehicle Theft,Car Theft,BNS 303(2),16.268078,75.603282,P004929,P000738,P004332,SI Ganesh Rao,Under Investigation
FIR202504703,FIR/4703/2025,PS0045,Ballari,2025-12-08 08:42,2025-12-09 14:42,Vehicle Theft,Car Theft,BNS 303(2),14.999847,76.883286,P004268,P005551,P007163,SI Ganesh Rao,Chargesheeted
FIR202504724,FIR/4724/2025,PS0195,Chamarajanagar,2025-12-09 13:21,2025-12-09 17:21,POCSO,Sexual Assault on Minor,"POCSO Act Sec 4, BNS 64",11.879959,77.072608,P006245,P006276,P004406,PI Ramesh Gowda,Under Investigation
FIR202504719,FIR/4719/2025,PS0213,Chamarajanagar,2025-12-09 06:09,2025-12-09 18:09,NDPS,Possession of Narcotics,NDPS Act Sec 20(b),12.037273,76.940135,P008628,P001214,P004851,PI Ramesh Gowda,Under Investigation
FIR202504708,FIR/4708/2025,PS0022,Bagalkote,2025-12-08 18:29,2025-12-09 19:29,Assault,Public Affray,"BNS 115(2), BNS 117(2)",16.253794,75.614962,P000972,P004802,P000194,PI Ramesh Gowda,Under Investigation
FIR202504709,FIR/4709/2025,PS0188,Bidar,2025-12-08 19:30,2025-12-09 20:30,Assault,Simple Assault,"BNS 115(2), BNS 117(2)",17.924902,77.720035,P002624,P007772,P006915,PI Harish Naik,Chargesheeted
FIR202504730,FIR/4730/2025,PS0218,Chamarajanagar,2025-12-09 20:12,2025-12-09 22:12,Dacoity,Bank Dacoity,BNS 310(2),11.847277,77.043811,P005480,P003535,P006694,PI Chetan Kumar,Chargesheeted
FIR202504723,FIR/4723/2025,PS0146,Bengaluru Urban,2025-12-09 11:27,2025-12-09 22:27,Assault,Public Affray,"BNS 115(2), BNS 117(2)",12.937572,77.777835,P007223,P004368,P008244,SI Ganesh Rao,Under Investigation
FIR202504729,FIR/4729/2025,PS0017,Bagalkote,2025-12-09 17:34,2025-12-09 23:34,Burglary,Night House Breaking,"BNS 331(3), BNS 331(4)",16.249157,75.567046,P004453,P009438,P000553,SI Divya Hegde,Under Investigation
FIR202504690,FIR/4690/2025,PS0204,Chamarajanagar,2025-12-06 23:56,2025-12-10 00:56,Cyber Crime,Financial Fraud,"IT Act 66D, BNS 318(4)",12.042311,77.060201,P009897,P005236,P009690,PI Chetan Kumar,Under Investigation
FIR202504732,FIR/4732/2025,PS0090,Bengaluru Rural,2025-12-09 23:59,2025-12-10 02:59,Vehicle Theft,Car Theft,BNS 303(2),13.398801,77.49176,P006770,P005645,P005578,PI Suresh Kulkarni,Untraced
FIR202504731,FIR/4731/2025,PS0218,Chamarajanagar,2025-12-09 20:16,2025-12-10 03:16,Assault,Public Affray,"BNS 115(2), BNS 117(2)",11.87607,77.028654,P003916,P002218,P007150,SI Divya Hegde,Chargesheeted
FIR202504727,FIR/4727/2025,PS0081,Bengaluru Rural,2025-12-09 17:23,2025-12-10 05:23,NDPS,Possession of Narcotics,NDPS Act Sec 20(b),13.191153,77.603135,P003245,P000822,P005010,PI Lakshmi Devi,Chargesheeted
FIR202504689,FIR/4689/2025,PS0177,Bidar,2025-12-06 21:53,2025-12-10 08:53,Murder,Dowry Homicide,BNS 103(1),18.04864,77.326463,P004442,P009626,P001015,SI Prakash Sharma,Untraced
FIR202504704,FIR/4704/2025,PS0186,Bidar,2025-12-08 08:45,2025-12-10 09:45,Assault,Simple Assault,"BNS 115(2), BNS 117(2)",17.745047,77.507809,P009107,P007145,P003085,SI Divya Hegde,Under Investigation
FIR202504722,FIR/4722/2025,PS0176,Bidar,2025-12-09 10:42,2025-12-10 11:42,Assault,Public Affray,"BNS 115(2), BNS 117(2)",17.766775,77.537574,P006632,P002828,P001858,SI Ganesh Rao,Under Investigation
FIR202504736,FIR/4736/2025,PS0206,Chamarajanagar,2025-12-10 04:33,2025-12-10 14:33,Vehicle Theft,Two-Wheeler Theft,BNS 303(2),11.817651,77.093973,P009256,P008726,P005890,PI Naveen Patil,Chargesheeted
FIR202504740,FIR/4740/2025,PS0201,Chamarajanagar,2025-12-10 08:59,2025-12-10 15:59,POCSO,Sexual Assault on Minor,"POCSO Act Sec 4, BNS 64",12.006908,76.841549,P007330,P004538,P007580,SI Ganesh Rao,Chargesheeted
FIR202504728,FIR/4728/2025,PS0228,Chamarajanagar,2025-12-09 17:28,2025-12-10 19:28,Dacoity,Bank Dacoity,BNS 310(2),12.100839,77.113451,P007713,P007565,P004706,PI Harish Naik,Under Investigation
FIR202504706,FIR/4706/2025,PS0229,Chamarajanagar,2025-12-08 10:23,2025-12-10 20:23,Dacoity,Armed Dacoity,BNS 310(2),12.043783,76.99928,P000068,P009875,P008071,PI Ramesh Gowda,Under Investigation
FIR202504744,FIR/4744/2025,PS0186,Bidar,2025-12-10 20:15,2025-12-11 04:15,POCSO,Sexual Assault on Minor,"POCSO Act Sec 4, BNS 64",17.743411,77.511534,P007074,P002569,P002405,PI Chetan Kumar,Chargesheeted
FIR202504715,FIR/4715/2025,PS0025,Bagalkote,2025-12-09 00:51,2025-12-11 05:51,Vehicle Theft,Two-Wheeler Theft,BNS 303(2),16.335209,75.837482,P002861,P005348,P009034,PI Suresh Kulkarni,Chargesheeted
FIR202504711,FIR/4711/2025,PS0014,Bagalkote,2025-12-08 21:47,2025-12-11 07:47,Assault,Public Affray,"BNS 115(2), BNS 117(2)",16.303616,75.847562,P006394,P005812,P008411,SI Mahesh Bhat,Under Investigation
FIR202504710,FIR/4710/2025,PS0168,Bidar,2025-12-08 21:40,2025-12-11 08:40,Murder,Personal Enmity,BNS 103(1),17.732729,77.679714,P001117,P007260,P000499,PI Suresh Kulkarni,Chargesheeted
FIR202504683,FIR/4683/2025,PS0207,Chamarajanagar,2025-12-06 03:21,2025-12-11 09:21,Burglary,Day Burglary,"BNS 331(3), BNS 331(4)",12.091131,77.113949,P007288,P002581,P002230,PI Suresh Kulkarni,Chargesheeted
FIR202504737,FIR/4737/2025,PS0066,Belagavi,2025-12-10 05:02,2025-12-11 10:02,Cyber Crime,Phishing,"IT Act 66D, BNS 318(4)",15.938453,74.634651,P002466,P008320,"P006489, P002427",PI Suresh Kulkarni,Under Investigation
FIR202504716,FIR/4716/2025,PS0007,Bagalkote,2025-12-09 01:16,2025-12-11 10:16,Burglary,Night House Breaking,"BNS 331(3), BNS 331(4)",16.059551,75.624474,P007597,P003489,"P002470, P007421",PI Ramesh Gowda,Untraced
FIR202504747,FIR/4747/2025,PS0137,Bengaluru Urban,2025-12-11 06:05,2025-12-11 12:05,Vehicle Theft,Car Theft,BNS 303(2),12.861903,77.707592,P007281,P007937,P002020,PI Harish Naik,Under Investigation
FIR202504738,FIR/4738/2025,PS0221,Chamarajanagar,2025-12-10 06:09,2025-12-11 13:09,POCSO,Harassment,"POCSO Act Sec 4, BNS 64",12.036674,77.087207,P009608,P005762,P007560,SI Prakash Sharma,Chargesheeted
FIR202504720,FIR/4720/2025,PS0209,Chamarajanagar,2025-12-09 06:20,2025-12-11 13:20,Robbery,Chain Snatching with Force,BNS 309(4),12.070774,76.989335,P003556,P003463,P004642,PI Naveen Patil,Chargesheeted
FIR202504718,FIR/4718/2025,PS0210,Chamarajanagar,2025-12-09 05:31,2025-12-11 16:31,Theft,Snatching,BNS 303(2),11.995042,76.810644,P008479,P000562,P000822,PI Suresh Kulkarni,Under Investigation
FIR202504752,FIR/4752/2025,PS0248,Chikkaballapura,2025-12-11 16:50,2025-12-11 18:50,Vehicle Theft,Car Theft,BNS 303(2),13.269929,77.792575,P004723,P008271,"P001145, P009968",PI Naveen Patil,Chargesheeted
FIR202504751,FIR/4751/2025,PS0140,Bengaluru Urban,2025-12-11 16:20,2025-12-11 23:20,Theft,Snatching,BNS 303(2),13.033468,77.648002,P009014,P000533,P003956,PI Lakshmi Devi,Chargesheeted
FIR202504745,FIR/4745/2025,PS0170,Bidar,2025-12-10 22:07,2025-12-12 00:07,Dacoity,Bank Dacoity,BNS 310(2),17.889508,77.366613,P004930,P009762,P001299,PI Suresh Kulkarni,Under Investigation
FIR202504743,FIR/4743/2025,PS0026,Ballari,2025-12-10 19:46,2025-12-12 00:46,Dacoity,Armed Dacoity,BNS 310(2),15.214931,76.962012,P000432,P001120,P006960,PI Ramesh Gowda,Chargesheeted
FIR202504726,FIR/4726/2025,PS0159,Bidar,2025-12-09 15:26,2025-12-12 01:26,Dacoity,Armed Dacoity,BNS 310(2),18.063555,77.491012,P005990,P001725,"P006989, P009503",SI Ganesh Rao,Chargesheeted
FIR202504712,FIR/4712/2025,PS0169,Bidar,2025-12-08 22:51,2025-12-12 04:51,Murder,Dowry Homicide,BNS 103(1),17.987438,77.724644,P003103,P005098,P006901,PI Chetan Kumar,Closed
FIR202504734,FIR/4734/2025,PS0134,Bengaluru Urban,2025-12-10 02:14,2025-12-12 05:14,Assault,Simple Assault,"BNS 115(2), BNS 117(2)",12.816104,77.644048,P006419,P001163,P003819,SI Prakash Sharma,Chargesheeted
FIR202504735,FIR/4735/2025,PS0232,Chamarajanagar,2025-12-10 03:02,2025-12-12 06:02,NDPS,Drug Trafficking,NDPS Act Sec 20(b),11.785934,76.892093,P005487,P008302,"P007067, P008529",PI Suresh Kulkarni,Untraced
FIR202504753,FIR/4753/2025,PS0001,Bagalkote,2025-12-12 01:40,2025-12-12 08:40,Assault,Simple Assault,"BNS 115(2), BNS 117(2)",16.189259,75.594366,P000810,P008520,P004686,PI Chetan Kumar,Chargesheeted
FIR202504758,FIR/4758/2025,PS0117,Bengaluru Urban,2025-12-12 10:04,2025-12-12 13:04,Assault,Simple Assault,"BNS 115(2), BNS 117(2)",13.13669,77.786715,P003451,P008536,P006631,PI Lakshmi Devi,Chargesheeted
FIR202504748,FIR/4748/2025,PS0222,Chamarajanagar,2025-12-11 07:20,2025-12-12 16:20,Fraud,Cheating,BNS 318(4),11.895671,76.762382,P003850,P004195,P008302,PI Ramesh Gowda,Chargesheeted
FIR202504761,FIR/4761/2025,PS0151,Bengaluru Urban,2025-12-12 15:52,2025-12-12 17:52,NDPS,Drug Trafficking,NDPS Act Sec 20(b),12.890036,77.470072,P002788,P003357,P003523,PI Naveen Patil,Chargesheeted
FIR202504757,FIR/4757/2025,PS0215,Chamarajanagar,2025-12-12 09:50,2025-12-12 19:50,Assault,Simple Assault,"BNS 115(2), BNS 117(2)",11.860719,76.98695,P004154,P006639,P008336,PI Harish Naik,Chargesheeted
FIR202504750,FIR/4750/2025,PS0137,Bengaluru Urban,2025-12-11 15:08,2025-12-12 20:08,Vehicle Theft,Car Theft,BNS 303(2),12.893183,77.733155,P004404,P000245,"P008306, P005067",PI Lakshmi Devi,Chargesheeted
FIR202504749,FIR/4749/2025,PS0113,Bengaluru Urban,2025-12-11 10:20,2025-12-12 22:20,Cyber Crime,Phishing,"IT Act 66D, BNS 318(4)",13.152349,77.48075,P005606,P008328,P006404,PI Naveen Patil,Untraced
FIR202504742,FIR/4742/2025,PS0097,Bengaluru Rural,2025-12-10 12:28,2025-12-12 22:28,Murder,Gang Conflict,BNS 103(1),13.116725,77.496164,P008086,P002517,P003477,SI Ravi Kumar,Under Investigation
FIR202504725,FIR/4725/2025,PS0238,Chikkaballapura,2025-12-09 14:05,2025-12-13 00:05,Vehicle Theft,Car Theft,BNS 303(2),13.312755,77.908208,P004984,P006652,P004566,SI Mahesh Bhat,Under Investigation
FIR202504759,FIR/4759/2025,PS0221,Chamarajanagar,2025-12-12 14:39,2025-12-13 01:39,Burglary,Night House Breaking,"BNS 331(3), BNS 331(4)",12.06143,77.079614,P000589,P007146,P000413,PI Naveen Patil,Under Investigation
FIR202504764,FIR/4764/2025,PS0188,Bidar,2025-12-12 22:40,2025-12-13 05:40,Murder,Gang Conflict,BNS 103(1),17.959218,77.706573,P000072,P000232,P006014,PI Harish Naik,Chargesheeted
FIR202504746,FIR/4746/2025,PS0061,Belagavi,2025-12-11 04:05,2025-12-13 06:05,Burglary,Night House Breaking,"BNS 331(3), BNS 331(4)",16.019602,74.424481,P007712,P003569,P001162,PI Suresh Kulkarni,Untraced
FIR202504765,FIR/4765/2025,PS0161,Bidar,2025-12-13 06:44,2025-12-13 09:44,Cyber Crime,Financial Fraud,"IT Act 66D, BNS 318(4)",17.966844,77.515974,P003828,P005048,P000829,PI Ramesh Gowda,Closed
FIR202504733,FIR/4733/2025,PS0003,Bagalkote,2025-12-10 01:03,2025-12-13 10:03,Robbery,Highway Robbery,BNS 309(4),16.345516,75.857941,P009067,P002583,"P009767, P005414",SI Divya Hegde,Chargesheeted
FIR202504754,FIR/4754/2025,PS0195,Chamarajanagar,2025-12-12 02:30,2025-12-13 12:30,Vehicle Theft,Two-Wheeler Theft,BNS 303(2),11.895985,77.06005,P004838,P000358,P009603,PI Harish Naik,Under Investigation
FIR202504755,FIR/4755/2025,PS0131,Bengaluru Urban,2025-12-12 02:59,2025-12-13 12:59,Assault,Simple Assault,"BNS 115(2), BNS 117(2)",13.016424,77.643231,P003786,P004415,P002319,SI Ravi Kumar,Under Investigation
FIR202504739,FIR/4739/2025,PS0075,Bengaluru Rural,2025-12-10 06:50,2025-12-13 13:50,Vehicle Theft,Two-Wheeler Theft,BNS 303(2),13.197543,77.523397,P005274,P009823,P005861,PI Ramesh Gowda,Chargesheeted
FIR202504766,FIR/4766/2025,PS0155,Bidar,2025-12-13 10:22,2025-12-13 20:22,Assault,Simple Assault,"BNS 115(2), BNS 117(2)",17.985349,77.317454,P000045,P004173,P002262,PI Lakshmi Devi,Chargesheeted
FIR202504769,FIR/4769/2025,PS0224,Chamarajanagar,2025-12-13 16:04,2025-12-13 22:04,Assault,Grievous Hurt,"BNS 115(2), BNS 117(2)",11.879459,76.822936,P006726,P001679,P000694,PI Harish Naik,Chargesheeted
FIR202504768,FIR/4768/2025,PS0113,Bengaluru Urban,2025-12-13 13:07,2025-12-13 22:07,Cyber Crime,Financial Fraud,"IT Act 66D, BNS 318(4)",13.160399,77.507391,P009269,P009614,P000014,PI Lakshmi Devi,Under Investigation
FIR202504762,FIR/4762/2025,PS0080,Bengaluru Rural,2025-12-12 19:53,2025-12-13 22:53,Vehicle Theft,Car Theft,BNS 303(2),13.382082,77.594606,P007191,P007464,P005195,SI Mahesh Bhat,Under Investigation
FIR202504756,FIR/4756/2025,PS0014,Bagalkote,2025-12-12 03:44,2025-12-14 05:44,Vehicle Theft,Two-Wheeler Theft,BNS 303(2),16.303514,75.853454,P002054,P006053,P006052,PI Naveen Patil,Under Investigation
FIR202504777,FIR/4777/2025,PS0012,Bagalkote,2025-12-14 06:04,2025-12-14 10:04,Assault,Grievous Hurt,"BNS 115(2), BNS 117(2)",16.268404,75.834963,P005303,P009632,P007368,SI Ravi Kumar,Untraced
FIR202504721,FIR/4721/2025,PS0167,Bidar,2025-12-09 08:39,2025-12-14 11:39,Assault,Simple Assault,"BNS 115(2), BNS 117(2)",18.040164,77.425206,P001251,P004642,P005112,PI Chetan Kumar,Under Investigation
FIR202504773,FIR/4773/2025,PS0172,Bidar,2025-12-14 02:27,2025-12-14 13:27,Vehicle Theft,Car Theft,BNS 303(2),17.936692,77.501206,P008064,P003311,P004852,PI Ramesh Gowda,Closed
FIR202504772,FIR/4772/2025,PS0234,Chamarajanagar,2025-12-14 02:23,2025-12-14 14:23,Fraud,Land Scam,BNS 318(4),12.006114,76.848615,P008092,P004286,P002502,SI Mahesh Bhat,Chargesheeted
FIR202504776,FIR/4776/2025,PS0164,Bidar,2025-12-14 05:59,2025-12-14 14:59,Dacoity,Armed Dacoity,BNS 310(2),17.938384,77.466537,P008476,P007466,P006971,PI Naveen Patil,Under Investigation
FIR202504741,FIR/4741/2025,PS0160,Bidar,2025-12-10 11:10,2025-12-14 19:10,Burglary,Night House Breaking,"BNS 331(3), BNS 331(4)",17.87984,77.345288,P000702,P009429,P003267,PI Naveen Patil,Untraced
FIR202504767,FIR/4767/2025,PS0211,Chamarajanagar,2025-12-13 12:32,2025-12-14 19:32,Dacoity,Armed Dacoity,BNS 310(2),11.811645,77.060233,P006992,P002464,P005598,PI Chetan Kumar,Chargesheeted
FIR202504763,FIR/4763/2025,PS0014,Bagalkote,2025-12-12 21:18,2025-12-15 01:18,Robbery,Highway Robbery,BNS 309(4),16.30104,75.841183,P002848,P009271,P009201,PI Harish Naik,Under Investigation
FIR202504770,FIR/4770/2025,PS0046,Belagavi,2025-12-13 22:48,2025-12-15 08:48,Robbery,Highway Robbery,BNS 309(4),15.779105,74.502976,P001924,P007535,P009736,SI Mahesh Bhat,Chargesheeted
FIR202504771,FIR/4771/2025,PS0205,Chamarajanagar,2025-12-14 01:06,2025-12-15 10:06,Theft,House Theft,BNS 303(2),11.941337,76.792239,P006033,P000139,P006365,SI Divya Hegde,Under Investigation
FIR202504775,FIR/4775/2025,PS0015,Bagalkote,2025-12-14 05:23,2025-12-15 13:23,Assault,Public Affray,"BNS 115(2), BNS 117(2)",16.057655,75.694309,P002550,P008093,P007898,PI Lakshmi Devi,Under Investigation
FIR202504789,FIR/4789/2025,PS0004,Bagalkote,2025-12-15 10:34,2025-12-15 14:34,Fraud,Land Scam,BNS 318(4),16.047096,75.702299,P008892,P001241,P003898,PI Chetan Kumar,Closed
FIR202504781,FIR/4781/2025,PS0158,Bidar,2025-12-14 15:46,2025-12-15 16:46,Murder,Dowry Homicide,BNS 103(1),17.93419,77.485031,P000679,P005350,P000258,SI Ganesh Rao,Chargesheeted
FIR202504760,FIR/4760/2025,PS0188,Bidar,2025-12-12 14:56,2025-12-15 18:56,Assault,Public Affray,"BNS 115(2), BNS 117(2)",17.94057,77.720998,P002593,P007468,P006460,SI Prakash Sharma,Chargesheeted
FIR202504783,FIR/4783/2025,PS0018,Bagalkote,2025-12-14 18:02,2025-12-15 19:02,Vehicle Theft,Two-Wheeler Theft,BNS 303(2),16.180741,75.804209,P002266,P004499,P009906,PI Naveen Patil,Untraced
FIR202504792,FIR/4792/2025,PS0196,Chamarajanagar,2025-12-15 16:19,2025-12-15 22:19,Dacoity,Armed Dacoity,BNS 310(2),11.977235,76.944781,P000249,P006104,P009446,SI Divya Hegde,Closed
FIR202504780,FIR/4780/2025,PS0205,Chamarajanagar,2025-12-14 15:38,2025-12-16 00:38,Dacoity,Armed Dacoity,BNS 310(2),11.966404,76.801289,P008089,P001425,P007557,SI Mahesh Bhat,Chargesheeted
FIR202504785,FIR/4785/2025,PS0217,Chamarajanagar,2025-12-15 00:17,2025-12-16 02:17,Burglary,Day Burglary,"BNS 331(3), BNS 331(4)",11.756801,76.912826,P002169,P005726,P007772,SI Ravi Kumar,Chargesheeted
FIR202504795,FIR/4795/2025,PS0196,Chamarajanagar,2025-12-15 20:27,2025-12-16 04:27,Cyber Crime,Phishing,"IT Act 66D, BNS 318(4)",12.009265,76.941699,P005223,P005709,P004016,PI Suresh Kulkarni,Closed
FIR202504796,FIR/4796/2025,PS0186,Bidar,2025-12-15 21:29,2025-12-16 07:29,NDPS,Drug Trafficking,NDPS Act Sec 20(b),17.739846,77.489921,P005395,P006304,P003632,PI Naveen Patil,Chargesheeted
FIR202504786,FIR/4786/2025,PS0202,Chamarajanagar,2025-12-15 02:22,2025-12-16 08:22,Fraud,Cheating,BNS 318(4),11.947908,76.886774,P005069,P008038,P004210,PI Ramesh Gowda,Chargesheeted
FIR202504799,FIR/4799/2025,PS0004,Bagalkote,2025-12-15 23:48,2025-12-16 11:48,Assault,Grievous Hurt,"BNS 115(2), BNS 117(2)",16.042109,75.670905,P005561,P002592,P001006,SI Ganesh Rao,Chargesheeted
FIR202504790,FIR/4790/2025,PS0130,Bengaluru Urban,2025-12-15 14:09,2025-12-16 16:09,Cyber Crime,Phishing,"IT Act 66D, BNS 318(4)",13.108967,77.457369,P006217,P000144,P006909,SI Ganesh Rao,Under Investigation
FIR202504791,FIR/4791/2025,PS0208,Chamarajanagar,2025-12-15 16:02,2025-12-16 19:02,Burglary,Day Burglary,"BNS 331(3), BNS 331(4)",11.81161,77.145701,P006345,P005075,P008026,SI Ganesh Rao,Chargesheeted
FIR202504803,FIR/4803/2025,PS0119,Bengaluru Urban,2025-12-16 18:00,2025-12-17 02:00,Vehicle Theft,Two-Wheeler Theft,BNS 303(2),12.814604,77.779301,P004409,P005794,"P002493, P006362",SI Mahesh Bhat,Chargesheeted
FIR202504806,FIR/4806/2025,PS0184,Bidar,2025-12-16 23:24,2025-12-17 02:24,Murder,Dowry Homicide,BNS 103(1),17.923508,77.63508,P000014,P008037,P002558,PI Naveen Patil,Under Investigation
FIR202504804,FIR/4804/2025,PS0069,Belagavi,2025-12-16 20:21,2025-12-17 06:21,Theft,Pocket Pick,BNS 303(2),15.840045,74.336579,P006087,P009816,P007132,SI Mahesh Bhat,Under Investigation
FIR202504784,FIR/4784/2025,PS0085,Bengaluru Rural,2025-12-14 21:16,2025-12-17 09:16,Murder,Dowry Homicide,BNS 103(1),13.112442,77.42111,P004267,P007652,P005386,SI Divya Hegde,Chargesheeted
FIR202504774,FIR/4774/2025,PS0176,Bidar,2025-12-14 02:29,2025-12-17 09:29,Dacoity,Armed Dacoity,BNS 310(2),17.781694,77.536132,P002491,P003305,"P005052, P003094",PI Naveen Patil,Under Investigation
